alpha,run_idx,algorithm,nue,sq_error,rel_sq_error,rmse,elapsed_sec
0.5,2,EaseSHAP_order2,5000,0.069869222490380689,0.00015370690730671162,0.041793905802874148,32.4196
0.5,2,PolySHAP_regression,500,1.6843169165755669,0.003705367470016574,0.20520215133957337,163.98
0.5,2,PolySHAP_regression,1000,0.78167373540220564,0.0017196220039245381,0.13979214350261299,163.98
0.5,2,PolySHAP_regression,1500,0.51102077635652443,0.0011242063429867163,0.11302884326097083,163.98
0.5,2,PolySHAP_regression,2000,0.30859931139247226,0.00067889471301399223,0.087834974724262355,163.98
0.5,2,PolySHAP_regression,2500,0.23403399885584375,0.00051485676935515918,0.076490848938916167,163.98
0.5,2,PolySHAP_regression,3000,0.15916633761720467,0.00035015368184245475,0.063080571021750548,163.98
0.5,2,PolySHAP_regression,3500,0.15336572801656967,0.00033739278755412949,0.061920458657977018,163.98
0.5,2,PolySHAP_regression,4000,0.14573024555094102,0.00032059531430690707,0.060359391471199612,163.98
0.5,2,PolySHAP_regression,4500,0.1145296745597794,0.00025195646157149534,0.053509268954027814,163.98
0.5,2,PolySHAP_regression,5000,0.097316966064827315,0.00021408982881348379,0.049324680958123618,163.98
0.5,3,EaseSHAP_order2,500,0.66302702978623729,0.0014586083911729275,0.12874655624386977,32.5271
0.5,3,EaseSHAP_order2,1000,0.23324681675686229,0.00051312502937568105,0.076362100671220137,32.5271
0.5,3,EaseSHAP_order2,1500,0.15258617583530915,0.00033567783280588891,0.061762888500156224,32.5271
0.5,3,EaseSHAP_order2,2000,0.1050282492040242,0.0002310540577034722,0.051241645466364609,32.5271
0.5,3,EaseSHAP_order2,2500,0.10216203574649911,0.00022474860888732553,0.050537618599044397,32.5271
0.5,3,EaseSHAP_order2,3000,0.091308394020838152,0.00020087143316956069,0.047777712905924599,32.5271
0.5,3,EaseSHAP_order2,3500,0.066477210906584913,0.00014624474311609721,0.040766779032253987,32.5271
0.5,3,EaseSHAP_order2,4000,0.067957850225796729,0.00014950203556162424,0.041218275748081915,32.5271
0.5,3,EaseSHAP_order2,4500,0.054982160520336901,0.00012095651775408953,0.037074978260390419,32.5271
0.5,3,EaseSHAP_order2,5000,0.042076850006619024,9.2565828746931004e-05,0.032433335477028501,32.5271
0.5,3,PolySHAP_regression,500,1.672371607036353,0.0036790887092024442,0.20447320160820301,170.179
0.5,3,PolySHAP_regression,1000,0.55018955218917354,0.0012103746325659406,0.11728059858616573,170.179
0.5,3,PolySHAP_regression,1500,0.50098964459164086,0.0011021386258230018,0.11191398980820505,170.179
0.5,3,PolySHAP_regression,2000,0.28635337546465106,0.00062995536762368938,0.084609895323279283,170.179
0.5,3,PolySHAP_regression,2500,0.23121420350471339,0.00050865343679739727,0.076028646493396398,170.179
0.5,3,PolySHAP_regression,3000,0.19622883872877331,0.00043168832928604245,0.070040852138015364,170.179
0.5,3,PolySHAP_regression,3500,0.18483457393542438,0.00040662182446468806,0.067976939828044688,170.179
0.5,3,PolySHAP_regression,4000,0.14753427921267498,0.0003245640493942412,0.060731844861792846,170.179
0.5,3,PolySHAP_regression,4500,0.13713331720446451,0.00030168273418400336,0.058551967773180884,170.179
0.5,3,PolySHAP_regression,5000,0.11385672515615206,0.00025047602472221317,0.053351833416517204,170.179
0.5,4,EaseSHAP_order2,500,0.61881861304301888,0.0013613532798045153,0.12438032531745316,31.7277
0.5,4,EaseSHAP_order2,1000,0.31490929717214705,0.00069277619565789417,0.088728419513162043,31.7277
0.5,4,EaseSHAP_order2,1500,0.20210883810103189,0.0004446238749563797,0.071082493994835308,31.7277
0.5,4,EaseSHAP_order2,2000,0.10666100293146645,0.00023464599012941562,0.051638406959226203,31.7277
0.5,4,EaseSHAP_order2,2500,0.069495165867248035,0.00015288401155018265,0.041681880316046221,31.7277
0.5,4,EaseSHAP_order2,3000,0.070346367166038121,0.00015475658883770712,0.041936370600601014,31.7277
0.5,4,EaseSHAP_order2,3500,0.058273085496784741,0.00012819629919545096,0.038168404963000731,31.7277
0.5,4,EaseSHAP_order2,4000,0.045252039953706968,9.9551002039011669e-05,0.033634818251964349,31.7277
0.5,4,EaseSHAP_order2,4500,0.044960224613801683,9.8909030770365108e-05,0.033526192974226016,31.7277
0.5,4,EaseSHAP_order2,5000,0.039826531709689091,8.7615301840403211e-05,0.031554132736334672,31.7277
0.5,4,PolySHAP_regression,500,1.4786990109270519,0.0032530239167665332,0.19226927802739652,152.385
0.5,4,PolySHAP_regression,1000,0.70190171453894323,0.0015441297030307267,0.13246713880609629,152.385
0.5,4,PolySHAP_regression,1500,0.46414914777098393,0.0010210923707179656,0.10772060478049032,152.385
