alpha,run_idx,algorithm,nue,sq_error,rel_sq_error,rmse,elapsed_sec
0.707107,4,EaseSHAP,5000,0.14499233364191411,0.00020301555252754175,0.060206381231957901,12.3867
0.707107,4,RegressionMSR_unbiased,500,1.8741663603939491,0.0026241726691811772,0.21645821539005797,11.9074
0.707107,4,RegressionMSR_unbiased,1000,1.1016197718602225,0.0015424673914953557,0.16595328950191243,11.9074
0.707107,4,RegressionMSR_unbiased,1500,0.53905044597227159,0.00075476834795659199,0.11608729968996087,11.9074
0.707107,4,RegressionMSR_unbiased,2000,0.38943195605204894,0.00054527533797092665,0.098670152028367861,11.9074
0.707107,4,RegressionMSR_unbiased,2500,0.31177101647337452,0.00043653594353293748,0.088285193616111882,11.9074
0.707107,4,RegressionMSR_unbiased,3000,0.310169101957606,0.00043429297280233448,0.088058091899269261,11.9074
0.707107,4,RegressionMSR_unbiased,3500,0.27850374635215142,0.00038995573439289561,0.083442157563211342,11.9074
0.707107,4,RegressionMSR_unbiased,4000,0.30733465514459407,0.00043032423341177683,0.087654813778906923,11.9074
0.707107,4,RegressionMSR_unbiased,4500,0.26627019553732312,0.00037282654545122475,0.081588938517626747,11.9074
0.707107,4,RegressionMSR_unbiased,5000,0.2740842347116359,0.00038376761688995896,0.08277744782119642,11.9074
0.707107,4,RegressionMSR_unbiased_plain,500,1.7486290839328886,0.0024483977236831101,0.20908306267682761,12.3604
0.707107,4,RegressionMSR_unbiased_plain,1000,0.7671823232542232,0.0010741943338154216,0.13849028154118101,12.3604
0.707107,4,RegressionMSR_unbiased_plain,1500,0.5984568698463647,0.00083794811107613639,0.12231689068219123,12.3604
0.707107,4,RegressionMSR_unbiased_plain,2000,0.44346157347022358,0.00062092659729952033,0.10529263666921629,12.3604
0.707107,4,RegressionMSR_unbiased_plain,2500,0.3701465311965777,0.00051827224694936055,0.096195962908608809,12.3604
0.707107,4,RegressionMSR_unbiased_plain,3000,0.36407558662022138,0.00050977182395060437,0.095403824166044482,12.3604
0.707107,4,RegressionMSR_unbiased_plain,3500,0.30272406932874446,0.00042386857742384001,0.086994837394058111,12.3604
0.707107,4,RegressionMSR_unbiased_plain,4000,0.33388608072314974,0.0004675010426873408,0.091362749619736949,12.3604
0.707107,4,RegressionMSR_unbiased_plain,4500,0.3514152399341251,0.00049204504341601567,0.093730363268010056,12.3604
0.707107,4,RegressionMSR_unbiased_plain,5000,0.31127186102559845,0.00043583703541495613,0.088214491585226304,12.3604
0.707107,5,EaseSHAP,500,2.2638108255690859,0.0031697455584498665,0.23789760536673579,12.3573
0.707107,5,EaseSHAP,1000,0.8844163535615992,0.0012383432294160808,0.14869569206617916,12.3573
0.707107,5,EaseSHAP,1500,0.5641220824339398,0.00078987318419990529,0.11875627166953538,12.3573
0.707107,5,EaseSHAP,2000,0.51366600162671716,0.00071922552396739582,0.11332100441077959,12.3573
0.707107,5,EaseSHAP,2500,0.39937982294921148,0.00055920415505987433,0.09992244779693045,12.3573
0.707107,5,EaseSHAP,3000,0.30167353394871704,0.00042239763744191845,0.086843758259980475,12.3573
0.707107,5,EaseSHAP,3500,0.22828446425245305,0.00031963963527978004,0.075545427434831072,12.3573
0.707107,5,EaseSHAP,4000,0.24664384316338717,0.00034534609409760217,0.078524493497791364,12.3573
0.707107,5,EaseSHAP,4500,0.22002458969786143,0.00030807431348387062,0.074166129347880458,12.3573
0.707107,5,EaseSHAP,5000,0.21409108168228666,0.00029976632658586342,0.073159258074813521,12.3573
0.707107,5,RegressionMSR_unbiased,500,2.7793599527141239,0.0038916077995317325,0.26359817681056352,11.953
0.707107,5,RegressionMSR_unbiased,1000,0.89496180463366515,0.001253108772684975,0.14957956115673568,11.953
0.707107,5,RegressionMSR_unbiased,1500,0.52325041336124667,0.00073264543793845056,0.11437333751373688,11.953
0.707107,5,RegressionMSR_unbiased,2000,0.34820229136173497,0.00048754633294434841,0.093300896480384227,11.953
0.707107,5,RegressionMSR_unbiased,2500,0.2938661903350393,0.00041146594100190082,0.085712628931657334,11.953
0.707107,5,RegressionMSR_unbiased,3000,0.28273104903001756,0.00039587472450286693,0.084073041016430677,11.953
0.707107,5,RegressionMSR_unbiased,3500,0.23132453305585118,0.00032389628273376105,0.076046783800475609,11.953
0.707107,5,RegressionMSR_unbiased,4000,0.21382152646954924,0.00029938890042079656,0.073113187331279236,11.953
0.707107,5,RegressionMSR_unbiased,4500,0.20414298317081281,0.00028583718519489094,0.071439306962416141,11.953
0.707107,5,RegressionMSR_unbiased,5000,0.15007408095142014,0.00021013092002271309,0.061252363413875743,11.953
0.707107,5,RegressionMSR_unbiased_plain,500,1.5759506200947053,0.0022066165697064155,0.19849122273382175,12.3189
0.707107,5,RegressionMSR_unbiased_plain,1000,0.71920664838302273,0.0010070196915621782,0.13409014210439024,12.3189
0.707107,5,RegressionMSR_unbiased_plain,1500,0.6922428776374776,0.00096926552429943153,0.13155254441072942,12.3189
0.707107,5,RegressionMSR_unbiased_plain,2000,0.5646284293950139,0.00079058216174024182,0.11880955658058551,12.3189
0.707107,5,RegressionMSR_unbiased_plain,2500,0.3784389322242997,0.00052988311170432492,0.097267534694817318,12.3189
0.707107,5,RegressionMSR_unbiased_plain,3000,0.286951413224942,0.00040178399947885337,0.084698201460382552,12.3189
0.707107,5,RegressionMSR_unbiased_plain,3500,0.25777589512506166,0.0003609329849558878,0.080277004043041736,12.3189
0.707107,5,RegressionMSR_unbiased_plain,4000,0.22628083009664615,0.00031683418422601064,0.075213168743353404,12.3189
0.707107,5,RegressionMSR_unbiased_plain,4500,0.20134274923697768,0.00028191635003757906,0.070947647818123197,12.3189
0.707107,5,RegressionMSR_unbiased_plain,5000,0.17124797981564016,0.00023977821701496785,0.065430875703990116,12.3189
0.707107,6,EaseSHAP,500,1.7099655955390798,0.0023942618306896464,0.20675865130261659,12.3643
0.707107,6,EaseSHAP,1000,0.86296656718922782,0.001208309639897208,0.14688146302284263,12.3643
0.707107,6,EaseSHAP,1500,0.68045480690012838,0.00095276008822660406,0.13042764343690033,12.3643
