status,role,method,method_label,estimator,seed_index,estimator_seed,nue_avg,nue_track_avg,nue_per_proc,estimator_processes,estimate_sec,total_sec,paper_runtime_sec,setup_sec,sampling_sec,utility_eval_sec,aggregate_sec,finalize_sec,worker_pool_setup_sec,worker_pool_teardown_sec,orchestration_sec,regular_elapsed_sec,readout_elapsed_sec,checkpoint_readout_elapsed_sec,final_readout_elapsed_sec,readout_call_count,readout_methods,readout_hook_status,timing_mode,effective_estimator_processes,nue_per_proc_run,num_sample,batch_size,utility_cache_mode,utility_cache_size,empty_utility,grand_utility,total_gain,sum_estimated_values,log_path,per_run_path,estimator_kwargs_json
ok,main,RegressionMSR_unbiased,RegressionMSR,RegressionMSR_unbiased,3,2029,200,10,500,1,868.9810255320044,869.2187449989724,868.8042102911277,0.0010848920210264623,0.6161602481151931,868.1667038601008,0.19698676699772477,8.836970664560795e-06,0.0,0.0,8.092779899016023e-05,868.7857873491594,0.19523818284505978,0.17681524087674916,0.018422941968310624,20,['_run_kfold'],wrapped:_run_kfold,serial,1,500,10000,500,recompute,9644,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.25039067895608524,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/RegressionMSR_unbiased_seed2029.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/RegressionMSR_unbiased_seed2029.json,"{""num_folds"": 2, ""paired_sampling"": null, ""sampling_with_replacement"": true}"
ok,main,improved_AME,Improved AME,improved_AME,3,2029,200,10,500,1,956.6539096609922,957.0905297870049,956.6539096609922,7.164501585066319e-05,0.0514785279519856,956.5969322790625,0.005351064959540963,4.268018528819084e-06,0.0,0.0,7.187598384916782e-05,956.6539096609922,0.0,0.0,0.0,0,[],not_configured,serial,1,500,10000,500,recompute,9298,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.4106841058017467,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/improved_AME_seed2029.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/improved_AME_seed2029.json,{}
ok,main,kernelSHAP,kernelSHAP,kernelSHAP,3,2029,200,10,500,1,953.4462938550278,953.7729339110083,953.4315775379655,0.2966689760214649,0.2996321259997785,952.8282533910242,0.021592541015706956,3.538595046848059e-05,0.0,0.0,0.00011143501615151763,953.4308558289777,0.015438026050105691,0.014716317062266171,0.00072170898783952,20,['_estimate'],wrapped:_estimate,serial,1,500,10000,500,recompute,7604,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.2503906789560863,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/kernelSHAP_seed2029.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/kernelSHAP_seed2029.json,{}
ok,main,GELS,GELS,GELS,3,2029,200,10,500,1,986.9190238209558,987.2145301369601,986.9190238209558,0.00017344701336696744,0.30061073205433786,986.6143264618586,0.003806668857578188,3.35529912263155e-05,0.0,0.0,7.295818068087101e-05,986.9190238209558,0.0,0.0,0.0,0,[],not_configured,serial,1,500,10000,500,recompute,7598,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.1992868122177378,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/GELS_seed2029.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/GELS_seed2029.json,{}
ok,main,permutation,Permutation,permutation,3,2029,200,10,500,1,957.5285912700347,957.8710399160045,957.5285912700347,6.050401134416461e-05,0.0015729211154393852,957.5261837069993,0.0007171279285103083,3.536988515406847e-06,0.0,0.0,5.3472991567105055e-05,957.5285912700347,0.0,0.0,0.0,0,[],not_configured,serial,1,500,200,10,recompute,9467,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.2503906789560852,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/permutation_seed2029.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/permutation_seed2029.json,{}
ok,main,EaseSHAP_size_player,EASE-SP,EaseSHAP,3,2029,200,10,500,1,1027.1869944190257,1027.4936216499773,1023.7710028201109,11.514461120998021,0.09061394876334816,1011.6894104761304,3.6443139838520437,0.24808336200658232,0.0,0.0,0.00011152727529406548,1023.5230080451001,3.6639863739255816,3.415991598914843,0.24799477501073852,21,['_engine._readout_estimate'],wrapped:_engine._readout_estimate,serial,1,500,9898,500,recompute,9064,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.25039067895608447,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/EaseSHAP_size_player_seed2029.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/EaseSHAP_size_player_seed2029.json,"{""boundary_order"": 1, ""boundary_policy"": ""fixed"", ""exact_boundary_handling"": true, ""include_nonlinear_size_terms"": false, ""num_folds"": 2, ""pilot_fraction"": 0.2, ""surrogate_basis"": ""size_player"", ""surrogate_correction_max_iter"": 10, ""surrogate_correction_solver_mode"": ""matrix_free"", ""surrogate_r_correction_alpha"": 1.0, ""surrogate_readout_mode"": ""crossfit"", ""surrogate_ridge_lambda"": 1.0, ""surrogate_ridge_scaling"": ""size_trace"", ""surrogate_ridge_schedule"": ""fixed"", ""surrogate_solver_mode"": ""size_player"", ""surrogate_stats_backend"": ""exact_conditional"", ""surrogate_u_correction_alpha"": 1.0, ""use_complement_sampling"": true}"
ok,main,EaseSHAP_interaction_nonlinear,EASE-FO,EaseSHAP,3,2029,200,10,500,1,1032.6072108490043,1032.9130470620003,1032.5356015140424,11.730065524985548,0.08898607507580891,1020.6638225690112,0.11767125502228737,0.006573505001142621,0.0,0.0,9.191990830004215e-05,1032.5291246310226,0.07808621798176318,0.07160933496197686,0.006476883019786328,21,['_engine._readout_estimate'],wrapped:_engine._readout_estimate,serial,1,500,9898,500,recompute,9312,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.2503906789560853,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/EaseSHAP_interaction_nonlinear_seed2029.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/EaseSHAP_interaction_nonlinear_seed2029.json,"{""boundary_order"": 1, ""boundary_policy"": ""fixed"", ""exact_boundary_handling"": true, ""include_nonlinear_size_terms"": true, ""num_folds"": 2, ""pilot_design_updates"": 3, ""pilot_fraction"": 0.2, ""surrogate_basis"": 1, ""surrogate_readout_mode"": ""crossfit"", ""surrogate_ridge_lambda"": 0.01, ""surrogate_ridge_schedule"": ""times_m"", ""use_complement_sampling"": true}"
ok,main,OFA_baseline,OFA baseline,OFA_baseline,4,2030,200,10,500,1,903.9619118039845,904.3267013580189,903.9619118039845,7.302802987396717e-05,0.0014563211589120328,903.958848055976,0.001482343126554042,3.6969431675970554e-06,0.0,0.0,4.835875006392598e-05,903.9619118039845,0.0,0.0,0.0,0,[],not_configured,serial,1,500,100,5,recompute,9471,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.24740052466683055,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/OFA_baseline_seed2030.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/OFA_baseline_seed2030.json,{}
ok,main,sampling_lift,Sampling lift,sampling_lift,4,2030,200,10,500,1,904.4648242800031,904.7285023980075,904.4648242800031,7.54710054025054e-05,0.0011371200671419501,904.4628386622062,0.0006774839712306857,4.208897007629275e-05,0.0,0.0,5.345378303900361e-05,904.4648242800031,0.0,0.0,0.0,0,[],not_configured,serial,1,500,100,5,recompute,5040,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.1726387044135138,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/sampling_lift_seed2030.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/sampling_lift_seed2030.json,{}
ok,main,SHAP_IQ,SHAP-IQ,SHAP_IQ,3,2029,200,10,500,1,1032.5464660190046,1032.8628150119912,1032.5464660190046,0.32247605500742793,0.2987849760684185,1031.9189322581515,0.006151562032755464,3.0758033972233534e-05,0.0,0.0,9.040971053764224e-05,1032.5464660190046,0.0,0.0,0.0,0,[],not_configured,serial,1,500,10000,500,recompute,7604,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.2503906789560852,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/SHAP_IQ_seed2029.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/SHAP_IQ_seed2029.json,{}
ok,main,EaseSHAP_interaction_nonlinear,EASE-FO,EaseSHAP,4,2030,200,10,500,1,944.6523273129715,944.9436059080181,944.5854776909691,12.833434298983775,0.08770003402605653,931.6151540912106,0.11009141604881734,0.0058591600391082466,0.0,0.0,8.831266313791275e-05,944.57964519097,0.07268212200142443,0.06684962200233713,0.005832499999087304,21,['_engine._readout_estimate'],wrapped:_engine._readout_estimate,serial,1,500,9898,500,recompute,9364,-0.6630765353541634,-0.4126858563980782,0.25039067895608524,0.250390678956085,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/logs/EaseSHAP_interaction_nonlinear_seed2030.log,outputs/benchmark_shapley_estimators/acs_job42594737_logistic_ease_fo_updates3/per_run/EaseSHAP_interaction_nonlinear_seed2030.json,"{""boundary_order"": 1, ""boundary_policy"": ""fixed"", ""exact_boundary_handling"": true, ""include_nonlinear_size_terms"": true, ""num_folds"": 2, ""pilot_design_updates"": 3, ""pilot_fraction"": 0.2, ""surrogate_basis"": 1, ""surrogate_readout_mode"": ""crossfit"", ""surrogate_ridge_lambda"": 0.01, ""surrogate_ridge_schedule"": ""times_m"", ""use_complement_sampling"": true}"
