method,method_label,seed_index,estimator_seed,checkpoint,utility_evaluations,sum_estimated_values,efficiency_error,rmse_to_own_final_mean,mae_to_own_final_mean,pearson_to_own_final_mean,spearman_to_own_final_mean,top5_overlap_own_final_mean,top10_overlap_own_final_mean,top15_overlap_own_final_mean,rmse_to_reference,mae_to_reference,pearson_to_reference,spearman_to_reference,top5_overlap_reference,top10_overlap_reference,top15_overlap_reference
complement,Complement,11,2037,2,1000,0.35076500476890987,0.10037432581282463,0.0024874208075810126,0.0020834718285635406,0.6692503978145222,0.6592557022809122,2,7,9,0.002492126543307984,0.0020912272754623545,0.6667690731298491,0.6579111644657862,2,7,9
complement,Complement,11,2037,3,1500,0.31726017022728187,0.06686949127119662,0.0017635284424364764,0.0014392737493966559,0.7864653809294426,0.7837214885954381,1,6,10,0.0017736761177724702,0.0014466055054673601,0.7814680059920999,0.7850660264105642,1,6,10
complement,Complement,11,2037,4,2000,0.2972808214201375,0.046890142464052265,0.0013643987069951564,0.0010401983288012206,0.854499977742546,0.8490276110444177,2,6,11,0.0013745064460388057,0.0010386458246077561,0.8514352111203887,0.8485474189675869,2,6,11
complement,Complement,11,2037,5,2500,0.28885070741983004,0.0384600284637448,0.0012220044869207943,0.0008759780331699287,0.8563243924824413,0.8637214885954382,2,4,11,0.0012315807461158402,0.00087502122367708,0.8530749614070693,0.8629531812725091,2,4,11
complement,Complement,11,2037,6,3000,0.27977867551340224,0.029387996557316998,0.0010318164477392977,0.0006903614982106058,0.8783188898602654,0.9005042016806721,4,8,12,0.001036149322020296,0.0006930805251986104,0.876799464828748,0.9028091236494598,4,8,12
complement,Complement,11,2037,7,3500,0.27455257848040254,0.0241618995243173,0.0009894892697854345,0.0006522433724187489,0.8761730092348673,0.8844657863145257,4,8,12,0.0009956953606278414,0.0006503137430104867,0.8740327644385025,0.8857142857142857,4,8,12
complement,Complement,11,2037,8,4000,0.2667513440911995,0.01636066513511425,0.0008367066057744912,0.000518059354439704,0.8955845854085582,0.9014645858343336,4,9,13,0.000845022121328599,0.0005268599637057416,0.892226720520416,0.8984873949579832,4,9,13
complement,Complement,11,2037,9,4500,0.2622271135813276,0.011836434625242365,0.0007705353283762427,0.0004444891767917279,0.9065265317252352,0.9218247298919569,3,9,13,0.0007816292307054288,0.00045493285419931454,0.902755293879677,0.9178871548619447,3,9,13
complement,Complement,11,2037,10,5000,0.25799438860010576,0.007603709644020518,0.0005955028547449305,0.0003789980179757185,0.9443961678316458,0.9355582232893157,4,9,13,0.000610290514700763,0.00038623460480380117,0.9412485934423603,0.9316206482593037,4,9,13
complement,Complement,11,2037,11,5500,0.2553952400618899,0.005004561105804661,0.0005401938990816291,0.0003357933380109212,0.9546747448547896,0.9418967587034813,5,9,13,0.00054502618629087,0.0003375049898466021,0.9539390545656732,0.9387274909963984,5,9,13
