mask,n_states,n_train,utility,log_loss,mode,elapsed_sec
69457674240,4,2000,-0.4997764330588031,0.4997764330588031,ridge_fixed,0.006168042018543929
69793218720,4,2000,-0.46194902030626983,0.46194902030626983,ridge_fixed,0.005088042002171278
71001178368,4,2000,-0.4702324891036525,0.4702324891036525,ridge_fixed,0.0065169999725185335
73148661764,4,2000,-0.45707312892391344,0.45707312892391344,ridge_fixed,0.005434666003566235
73148727296,4,2000,-0.44952566936589333,0.44952566936589333,ridge_fixed,0.005741457978729159
77309412608,4,2000,-0.46609213108318215,0.46609213108318215,ridge_fixed,0.005391417013015598
85899346464,4,2000,-0.46257425450745165,0.46257425450745165,ridge_fixed,0.004776167043019086
86436220928,4,2000,-0.4671496667795906,0.4671496667795906,ridge_fixed,0.004987917025573552
86973087752,4,2000,-0.48279498657771786,0.48279498657771786,ridge_fixed,0.005450125026982278
86975184896,4,2000,-0.47421480089509305,0.47421480089509305,ridge_fixed,0.005841167003381997
103079215648,4,2000,-0.4676143065750273,0.4676143065750273,ridge_fixed,0.005173749988898635
103079219216,4,2000,-0.45654151688657807,0.45654151688657807,ridge_fixed,0.005255458003375679
103095992336,4,2000,-0.4575858149449043,0.4575858149449043,ridge_fixed,0.005230458977166563
107374182401,4,2000,-0.4549930349317384,0.4549930349317384,ridge_fixed,0.0053587500005960464
111669149728,4,2000,-0.454501533969284,0.454501533969284,ridge_fixed,0.005015083006583154
120259085312,4,2000,-0.46539535330851023,0.46539535330851023,ridge_fixed,0.0055130000109784305
137438953776,4,2000,-0.4438122023370129,0.4438122023370129,ridge_fixed,0.005311292014084756
137438961669,4,2000,-0.44796209054237734,0.44796209054237734,ridge_fixed,0.005812791001517326
137438964224,4,2000,-0.450250346810768,0.450250346810768,ridge_fixed,0.005372999992687255
137439002656,4,2000,-0.45251099480322127,0.45251099480322127,ridge_fixed,0.006147167005110532
137439100944,4,2000,-0.44947411675301363,0.44947411675301363,ridge_fixed,0.004708833002950996
137439281664,4,2000,-0.4478653497801203,0.4478653497801203,ridge_fixed,0.005247124994639307
137439494656,4,2000,-0.4447006306956791,0.4447006306956791,ridge_fixed,0.004782583971973509
137440002144,4,2000,-0.4499437528573447,0.4499437528573447,ridge_fixed,0.004760374955367297
137440010242,4,2000,-0.440634338964485,0.440634338964485,ridge_fixed,0.005409749981481582
137440010248,4,2000,-0.45545721637935505,0.45545721637935505,ridge_fixed,0.004899707972072065
137443152384,4,2000,-0.44506880061654713,0.44506880061654713,ridge_fixed,0.004783916985616088
137448392704,4,2000,-0.44706003420994517,0.44706003420994517,ridge_fixed,0.005414417013525963
137472524296,4,2000,-0.4662268318799995,0.4662268318799995,ridge_fixed,0.005265082989353687
137506194432,4,2000,-0.4591245817160391,0.4591245817160391,ridge_fixed,0.005160542030353099
137581559810,4,2000,-0.44593934486422604,0.44593934486422604,ridge_fixed,0.005425624956842512
137606725696,4,2000,-0.45700614702022574,0.45700614702022574,ridge_fixed,0.005228166002780199
137648668672,4,2000,-0.45412194211275475,0.45412194211275475,ridge_fixed,0.005109000019729137
137713680384,4,2000,-0.45424999501081886,0.45424999501081886,ridge_fixed,0.0055565000511705875
137841607680,4,2000,-0.4549794869564382,0.4549794869564382,ridge_fixed,0.005641874973662198
137975833088,4,2000,-0.4471378658008799,0.4471378658008799,ridge_fixed,0.005521292041521519
137975840784,4,2000,-0.44820445741747317,0.44820445741747317,ridge_fixed,0.005743374989833683
137984213008,4,2000,-0.4434114223494414,0.4434114223494414,ridge_fixed,0.005559666024055332
137986310144,4,2000,-0.44146825746898216,0.44146825746898216,ridge_fixed,0.005755166988819838
137992634368,4,2000,-0.45134829519360403,0.45134829519360403,ridge_fixed,0.00535283301724121
138512695301,4,2000,-0.45969724837358406,0.45969724837358406,ridge_fixed,0.0051727499812841415
138529472640,4,2000,-0.45874452808459626,0.45874452808459626,ridge_fixed,0.004823958035558462
139586437648,4,2000,-0.44648310999229324,0.44648310999229324,ridge_fixed,0.005503874970600009
139594891264,4,2000,-0.44961855353537444,0.44961855353537444,ridge_fixed,0.005143666989170015
140123312128,4,2000,-0.4419645050626558,0.4419645050626558,ridge_fixed,0.004929082992020994
141734445057,4,2000,-0.43597155435306706,0.43597155435306706,ridge_fixed,0.0049385830061510205
142807662594,4,2000,-0.4448815793568785,0.4448815793568785,ridge_fixed,0.004745042009744793
146028888200,4,2000,-0.4396327291160932,0.4396327291160932,ridge_fixed,0.005255167023278773
154619084832,4,2000,-0.44925278615912057,0.44925278615912057,ridge_fixed,0.005201541993301362
154619084864,4,2000,-0.45120338166934015,0.45120338166934015,ridge_fixed,0.005202667030971497
154755137536,4,2000,-0.4526571243593404,0.4526571243593404,ridge_fixed,0.005264625011477619
171865800736,4,2000,-0.458631583932604,0.458631583932604,ridge_fixed,0.005329291976522654
171899355136,4,2000,-0.4649001652995835,0.4649001652995835,ridge_fixed,0.005009000014979392
206158430214,4,2000,-0.4457263270017377,0.4457263270017377,ridge_fixed,0.005367625039070845
206158433280,4,2000,-0.45867911345781365,0.45867911345781365,ridge_fixed,0.005324291996657848
206158442496,4,2000,-0.45744546691091,0.45744546691091,ridge_fixed,0.005431083030998707
206158692864,4,2000,-0.45111889659870247,0.45111889659870247,ridge_fixed,0.005163000023458153
206167343104,4,2000,-0.44865182188163477,0.44865182188163477,ridge_fixed,0.005017500021494925
206703689728,4,2000,-0.44565556392779865,0.44565556392779865,ridge_fixed,0.005486832989845425
210453659648,4,2000,-0.4438375529583104,0.4438375529583104,ridge_fixed,0.005283833015710115
214748364804,4,2000,-0.44771104792140426,0.44771104792140426,ridge_fixed,0.005339165974874049
274877907028,4,2000,-0.4458616816196518,0.4458616816196518,ridge_fixed,0.005510166985914111
274877907268,4,2000,-0.44948963089566224,0.44948963089566224,ridge_fixed,0.00518699997337535
274877908064,4,2000,-0.4524952945502064,0.4524952945502064,ridge_fixed,0.004778374976012856
274877941761,4,2000,-0.45339163533398186,0.45339163533398186,ridge_fixed,0.005349833983927965
274878435456,4,2000,-0.44049195877558245,0.44049195877558245,ridge_fixed,0.005082499992568046
274878956560,4,2000,-0.44014647918466787,0.44014647918466787,ridge_fixed,0.005353833024855703
274884198528,4,2000,-0.4491258518843222,0.4491258518843222,ridge_fixed,0.005323207995388657
274886320128,4,2000,-0.45907032510606816,0.45907032510606816,ridge_fixed,0.005348791019059718
274890489857,4,2000,-0.4615113451807237,0.4615113451807237,ridge_fixed,0.005500582978129387
274890490112,4,2000,-0.4484338381945823,0.4484338381945823,ridge_fixed,0.0052447079797275364
274894684172,4,2000,-0.45483773443811815,0.45483773443811815,ridge_fixed,0.005277749965898693
274911756288,4,2000,-0.45559601638824276,0.45559601638824276,ridge_fixed,0.005200124986004084
274911989760,4,2000,-0.44127916794438315,0.44127916794438315,ridge_fixed,0.005452540994156152
274913559552,4,2000,-0.4695894866395512,0.4695894866395512,ridge_fixed,0.005497375037521124
274945048577,4,2000,-0.45382080173332007,0.45382080173332007,ridge_fixed,0.00503000000026077
274945048584,4,2000,-0.46221629268810954,0.46221629268810954,ridge_fixed,0.005227542016655207
274961793152,4,2000,-0.4545290188879085,0.4545290188879085,ridge_fixed,0.005359542032238096
274978570244,4,2000,-0.45826547375507243,0.45826547375507243,ridge_fixed,0.005267750006169081
275146351616,4,2000,-0.45158046282038583,0.45158046282038583,ridge_fixed,0.0056754580000415444
275431563264,4,2000,-0.48387647681371954,0.48387647681371954,ridge_fixed,0.005441542016342282
275951910928,4,2000,-0.45840197774860314,0.45840197774860314,ridge_fixed,0.005370458005927503
275953750016,4,2000,-0.45907351981151284,0.45907351981151284,ridge_fixed,0.0052006670157425106
275960037392,4,2000,-0.4844487491758751,0.4844487491758751,ridge_fixed,0.005353041982743889
279174972416,4,2000,-0.4525463282055824,0.4525463282055824,ridge_fixed,0.005807582987472415
280280170496,4,2000,-0.4562671288086228,0.4562671288086228,ridge_fixed,0.0052560410113073885
283467849744,4,2000,-0.4476834191239337,0.4476834191239337,ridge_fixed,0.005224584019742906
283467907080,4,2000,-0.453110893803398,0.453110893803398,ridge_fixed,0.005192958051338792
292057841920,4,2000,-0.4575022151501668,0.4575022151501668,ridge_fixed,0.005387333978433162
292061971456,4,2000,-0.45700390904165206,0.45700390904165206,ridge_fixed,0.00475600000936538
292326211585,4,2000,-0.45092551716843254,0.45092551716843254,ridge_fixed,0.005230417009443045
293131517953,4,2000,-0.46805491708847385,0.46805491708847385,ridge_fixed,0.005491165968123823
309241970688,4,2000,-0.46326338641966014,0.46326338641966014,ridge_fixed,0.005437457992229611
309279588352,4,2000,-0.4928986995391201,0.4928986995391201,ridge_fixed,0.00505658402107656
309507129344,4,2000,-0.43825357987172514,0.43825357987172514,ridge_fixed,0.005799792008474469
343597391876,4,2000,-0.450542110757604,0.450542110757604,ridge_fixed,0.005621124990284443
412316876802,4,2000,-0.4412568334189884,0.4412568334189884,ridge_fixed,0.005577082978561521
412317910016,4,2000,-0.44776465103005203,0.44776465103005203,ridge_fixed,0.00486629200167954
549755814000,4,2000,-0.4576272551635934,0.4576272551635934,ridge_fixed,0.005397083004936576
549755815440,4,2000,-0.46489205835661246,0.46489205835661246,ridge_fixed,0.005511833005584776
549755816449,4,2000,-0.4634657282573418,0.4634657282573418,ridge_fixed,0.005629541992675513
549755848960,4,2000,-0.4716244554140165,0.4716244554140165,ridge_fixed,0.005039291980210692
549755879427,4,2000,-0.4598893304601619,0.4598893304601619,ridge_fixed,0.004948041052557528
549755887620,4,2000,-0.46790834929955055,0.46790834929955055,ridge_fixed,0.005197249993216246
549755895936,4,2000,-0.4670581931085609,0.4670581931085609,ridge_fixed,0.006086124980356544
549756076038,4,2000,-0.4536453315152737,0.4536453315152737,ridge_fixed,0.00547508301679045
549757386816,4,2000,-0.46117382808562013,0.46117382808562013,ridge_fixed,0.005815792013891041
549773246464,4,2000,-0.46654642098035426,0.46654642098035426,ridge_fixed,0.005280875018797815
549822922757,4,2000,-0.46702527861282717,0.46702527861282717,ridge_fixed,0.005848791974131018
549822931072,4,2000,-0.4743256243396187,0.4743256243396187,ridge_fixed,0.005202332977205515
549823455232,4,2000,-0.4693729878291083,0.4693729878291083,ridge_fixed,0.005074707965832204
549890033680,4,2000,-0.47103630899454824,0.47103630899454824,ridge_fixed,0.005225875007454306
549891081216,4,2000,-0.4686740304574838,0.4686740304574838,ridge_fixed,0.005260584002826363
550025299968,4,2000,-0.4575247293562462,0.4575247293562462,ridge_fixed,0.005470542004331946
550033686528,4,2000,-0.46393141404913285,0.46393141404913285,ridge_fixed,0.005736625054851174
550563217408,4,2000,-0.4709510442081634,0.4709510442081634,ridge_fixed,0.005729208001866937
550829588992,4,2000,-0.4806205746365394,0.4806205746365394,ridge_fixed,0.005537375051062554
550830605312,4,2000,-0.47568111629562165,0.47568111629562165,ridge_fixed,0.00562254199758172
550830637056,4,2000,-0.4831053910477763,0.4831053910477763,ridge_fixed,0.005564833001699299
550831652896,4,2000,-0.4767117857385548,0.4767117857385548,ridge_fixed,0.005477749975398183
550831718400,4,2000,-0.4847840087897164,0.4847840087897164,ridge_fixed,0.005679333000443876
550896664704,4,2000,-0.4809939209773126,0.4809939209773126,ridge_fixed,0.00608220900176093
550963773952,4,2000,-0.4754076298711001,0.4754076298711001,ridge_fixed,0.005494415992870927
551905394692,4,2000,-0.46661467614198937,0.46661467614198937,ridge_fixed,0.005254707997664809
551920091136,4,2000,-0.47193983250846877,0.47193983250846877,ridge_fixed,0.005907332990318537
551936860160,4,2000,-0.47547597681103027,0.47547597681103027,ridge_fixed,0.005403167044278234
552993816576,4,2000,-0.48897955337943266,0.48897955337943266,ridge_fixed,0.0057033750344999135
554050912257,4,2000,-0.4644942104799692,0.4644942104799692,ridge_fixed,0.005601874960120767
554067591168,4,2000,-0.4672640030101494,0.4672640030101494,ridge_fixed,0.00530762504786253
558345883648,4,2000,-0.45580737266452204,0.45580737266452204,ridge_fixed,0.005239333026111126
558363574272,4,2000,-0.46441167418911183,0.46441167418911183,ridge_fixed,0.005259124969597906
558412857345,4,2000,-0.4669602223973314,0.4669602223973314,ridge_fixed,0.005106166994664818
566936207424,4,2000,-0.46638445482099683,0.46638445482099683,ridge_fixed,0.00587133300723508
584116076576,4,2000,-0.4574230211678232,0.4574230211678232,ridge_fixed,0.005146917013917118
584182662144,4,2000,-0.47635874521282184,0.47635874521282184,ridge_fixed,0.005673958046827465
586263044096,4,2000,-0.46460938253157696,0.46460938253157696,ridge_fixed,0.0052712500328198075
601297518592,4,2000,-0.47435179956707924,0.47435179956707924,ridge_fixed,0.0054011670290492475
618479501312,4,2000,-0.4757101590223181,0.4757101590223181,ridge_fixed,0.0051734590088017285
620622774280,4,2000,-0.4790988431844561,0.4790988431844561,ridge_fixed,0.005018000025302172
687463202848,4,2000,-0.4587873113315288,0.4587873113315288,ridge_fixed,0.005268500011879951
824633753602,4,2000,-0.4555581117405954,0.4555581117405954,ridge_fixed,0.0055481670424342155
824635031552,4,2000,-0.45068951528818546,0.45068951528818546,ridge_fixed,0.00524495798163116
841813606400,4,2000,-0.46787373531286885,0.46787373531286885,ridge_fixed,0.0051894159987568855
1099511627969,4,2000,-0.44045904188715923,0.44045904188715923,ridge_fixed,0.005190709023736417
1099511694338,4,2000,-0.45301913062817956,0.45301913062817956,ridge_fixed,0.0061268340214155614
1099511759361,4,2000,-0.46617894614467564,0.46617894614467564,ridge_fixed,0.005095749977044761
1099512692737,4,2000,-0.4480389936477858,0.4480389936477858,ridge_fixed,0.005372792016714811
1099515826432,4,2000,-0.45188745646805245,0.45188745646805245,ridge_fixed,0.005067916994448751
1099515846656,4,2000,-0.4545100853622041,0.4545100853622041,ridge_fixed,0.0050420420011505485
1099528421888,4,2000,-0.4580079511208298,0.4580079511208298,ridge_fixed,0.005426249990705401
1099528667137,4,2000,-0.4601746834991233,0.4601746834991233,ridge_fixed,0.005447042000014335
1099579277312,4,2000,-0.45434634370353427,0.45434634370353427,ridge_fixed,0.0057663749903440475
1099580866560,4,2000,-0.4795527415477962,0.4795527415477962,ridge_fixed,0.004919291997794062
1099646009344,4,2000,-0.4658282347645444,0.4658282347645444,ridge_fixed,0.005180375010240823
1099647943680,4,2000,-0.47591024235747736,0.47591024235747736,ridge_fixed,0.005390750011429191
1099780063776,4,2000,-0.4527148016625814,0.4527148016625814,ridge_fixed,0.005856292031239718
1099780064258,4,2000,-0.4538782290654843,0.4538782290654843,ridge_fixed,0.005613750021439046
1099796905984,4,2000,-0.4668918659360655,0.4668918659360655,ridge_fixed,0.005547083972487599
1099813683200,4,2000,-0.4696509994711679,0.4696509994711679,ridge_fixed,0.005154665966983885
1100048515200,4,2000,-0.4536981004952162,0.4536981004952162,ridge_fixed,0.004918291000649333
1100084150272,4,2000,-0.46615708683615065,0.46615708683615065,ridge_fixed,0.00525408296380192
1100115607680,4,2000,-0.4603633557247642,0.4603633557247642,ridge_fixed,0.0055480829905718565
1100585369920,4,2000,-0.46687034291312296,0.46687034291312296,ridge_fixed,0.005321707983966917
1100593766400,4,2000,-0.48216063863301256,0.48216063863301256,ridge_fixed,0.0051680830074474216
1101659111490,4,2000,-0.45399969213275404,0.45399969213275404,ridge_fixed,0.005407457996625453
1101659242497,4,2000,-0.4554387899127453,0.4554387899127453,ridge_fixed,0.005097249988466501
1101660160004,4,2000,-0.4485253740243337,0.4485253740243337,ridge_fixed,0.005511959025170654
1101726351360,4,2000,-0.4582243998618198,0.4582243998618198,ridge_fixed,0.005133499973453581
1101793333248,4,2000,-0.4609916736139028,0.4609916736139028,ridge_fixed,0.005237167002633214
1102732869632,4,2000,-0.46707858725339235,0.46707858725339235,ridge_fixed,0.005311416985932738
1103806726146,4,2000,-0.44580006643163095,0.44580006643163095,ridge_fixed,0.0049798329710029066
1103814984192,4,2000,-0.4687677011924204,0.4687677011924204,ridge_fixed,0.005326416983734816
1105958273024,4,2000,-0.4445579648202234,0.4445579648202234,ridge_fixed,0.005669917038176209
1108101627936,4,2000,-0.45524452728927145,0.45524452728927145,ridge_fixed,0.005403792019933462
1108102103040,4,2000,-0.4431015352166615,0.4431015352166615,ridge_fixed,0.005296083050779998
1116725084160,4,2000,-0.47333711669459305,0.47333711669459305,ridge_fixed,0.005474041972775012
1118838980736,4,2000,-0.44874638646810144,0.44874638646810144,ridge_fixed,0.005254999967291951
1133874511872,4,2000,-0.45228017098645457,0.45228017098645457,ridge_fixed,0.005811791983433068
1168247898112,4,2000,-0.4714624903510117,0.4714624903510117,ridge_fixed,0.005187249975278974
1168499802112,4,2000,-0.4612039594219555,0.4612039594219555,ridge_fixed,0.0053001249907538295
1236950581408,4,2000,-0.4421191312039529,0.4421191312039529,ridge_fixed,0.00533166597597301
1408816381952,4,2000,-0.45417393191296035,0.45417393191296035,ridge_fixed,0.00523595797130838
1512365359104,4,2000,-0.4417272004115868,0.4417272004115868,ridge_fixed,0.0052940830355510116
1649267736576,4,2000,-0.46502626883467646,0.46502626883467646,ridge_fixed,0.005211958021391183
2199023256706,4,2000,-0.4480310434550554,0.4480310434550554,ridge_fixed,0.0054579999996349216
2199023257640,4,2000,-0.47133906066648457,0.47133906066648457,ridge_fixed,0.005340041010640562
2199023258625,4,2000,-0.4928869263026288,0.4928869263026288,ridge_fixed,0.004906916990876198
2199023259136,4,2000,-0.48806970279947126,0.48806970279947126,ridge_fixed,0.004926791996695101
2199023288512,4,2000,-0.43845538572227505,0.43845538572227505,ridge_fixed,0.005239583028014749
2199023290400,4,2000,-0.4655062550179106,0.4655062550179106,ridge_fixed,0.005643750017043203
2199023321346,4,2000,-0.4466599955735186,0.4466599955735186,ridge_fixed,0.005046166013926268
2199024308240,4,2000,-0.4533549977907381,0.4533549977907381,ridge_fixed,0.0049229589640162885
2199024500736,4,2000,-0.4633056069671879,0.4633056069671879,ridge_fixed,0.005452999961562455
2199031660800,4,2000,-0.4587348454021829,0.4587348454021829,ridge_fixed,0.005513624986633658
2199031662592,4,2000,-0.5559531320704882,0.5559531320704882,ridge_fixed,0.005358541966415942
2199040098816,4,2000,-0.4670669750746168,0.4670669750746168,ridge_fixed,0.004841707996092737
2199056818192,4,2000,-0.4595952638291775,0.4595952638291775,ridge_fixed,0.005480957974214107
2199057203200,4,2000,-0.47738975432672487,0.47738975432672487,ridge_fixed,0.005374917003791779
2199058909184,4,2000,-0.49806849380928725,0.49806849380928725,ridge_fixed,0.00571545900311321
2199073587328,4,2000,-0.4525245961425519,0.4525245961425519,ridge_fixed,0.005415666964836419
2199090626624,4,2000,-0.45256391718546685,0.45256391718546685,ridge_fixed,0.005747457966208458
2199092985856,4,2000,-0.4466141433881229,0.4466141433881229,ridge_fixed,0.0061094589764252305
2199123927040,4,2000,-0.4789662768909325,0.4789662768909325,ridge_fixed,0.00557566701900214
2199157474816,4,2000,-0.45643482365422616,0.45643482365422616,ridge_fixed,0.005914790963288397
2199157737472,4,2000,-0.44949060339436037,0.44949060339436037,ridge_fixed,0.0055534999701194465
2199291789312,4,2000,-0.46860664528994866,0.46860664528994866,ridge_fixed,0.004685041960328817
2199292248064,4,2000,-0.4435754503029497,0.4435754503029497,ridge_fixed,0.004865291004534811
2199293001728,4,2000,-0.4483909312665777,0.4483909312665777,ridge_fixed,0.006041000015102327
2199308599296,4,2000,-0.4766782471431781,0.4766782471431781,ridge_fixed,0.005507083027623594
2199560192004,4,2000,-0.4593786512647813,0.4593786512647813,ridge_fixed,0.004916708974633366
2200098046016,4,2000,-0.462773168937301,0.462773168937301,ridge_fixed,0.005385832977481186
2200168300544,4,2000,-0.4986784388062558,0.4986784388062558,ridge_fixed,0.005387625016737729
2201439174688,4,2000,-0.45257328661714424,0.45257328661714424,ridge_fixed,0.005668582976795733
2207621578756,4,2000,-0.4621474423580379,0.4621474423580379,ridge_fixed,0.005069832957815379
2211924934656,4,2000,-0.443118902928147,0.443118902928147,ridge_fixed,0.005331374995876104
2216203126848,4,2000,-0.45196647879049123,0.45196647879049123,ridge_fixed,0.005592041998170316
2220565200896,4,2000,-0.451072220054497,0.451072220054497,ridge_fixed,0.00540366698987782
2233385092096,4,2000,-0.5239624729998154,0.5239624729998154,ridge_fixed,0.005293916037771851
2233399902208,4,2000,-0.4892774844638373,0.4892774844638373,ridge_fixed,0.0055288749863393605
2233416548416,4,2000,-0.46679669067413043,0.46679669067413043,ridge_fixed,0.005581958976108581
2336466534400,4,2000,-0.4519907863839189,0.4519907863839189,ridge_fixed,0.005364790966268629
2336478988288,4,2000,-0.45622876750992564,0.45622876750992564,ridge_fixed,0.005903750017751008
2473905487872,4,2000,-0.4667499865147702,0.4667499865147702,ridge_fixed,0.005320207972545177
2473934749696,4,2000,-0.4569497837511267,0.4569497837511267,ridge_fixed,0.005599167023319751
2491081031744,4,2000,-0.44532885287686735,0.44532885287686735,ridge_fixed,0.00596104102442041
2491081031808,4,2000,-0.4423286952348082,0.4423286952348082,ridge_fixed,0.0054383749957196414
2748779075584,4,2000,-0.4612860337641017,0.4612860337641017,ridge_fixed,0.005196375015657395
3298669133824,4,2000,-0.4585713139706848,0.4585713139706848,ridge_fixed,0.004995999974198639
4398046511369,4,2000,-0.46329106535004916,0.46329106535004916,ridge_fixed,0.0048517080140300095
4398046513665,4,2000,-0.4575471001425808,0.4575471001425808,ridge_fixed,0.005388999998103827
4398046543877,4,2000,-0.46208275042957625,0.46208275042957625,ridge_fixed,0.005113916005939245
4398046773824,4,2000,-0.4439952816679697,0.4439952816679697,ridge_fixed,0.005611832952126861
4398046806018,4,2000,-0.4429916122223358,0.4429916122223358,ridge_fixed,0.005211833049543202
4398047035440,4,2000,-0.44826354177490646,0.44826354177490646,ridge_fixed,0.006007874966599047
4398047109120,4,2000,-0.4477658340257504,0.4477658340257504,ridge_fixed,0.004873082973062992
4398048608388,4,2000,-0.44428782025876823,0.44428782025876823,ridge_fixed,0.005563209007959813
4398048610305,4,2000,-0.4785026026260151,0.4785026026260151,ridge_fixed,0.005302749981638044
4398048739344,4,2000,-0.5011267585088129,0.5011267585088129,ridge_fixed,0.005455666978377849
4398050771008,4,2000,-0.4550619268616381,0.4550619268616381,ridge_fixed,0.005297083000186831
4398054965256,4,2000,-0.4803064628424852,0.4803064628424852,ridge_fixed,0.004719541990198195
4398088486912,4,2000,-0.49594716086412693,0.49594716086412693,ridge_fixed,0.005230290989857167
4398113620112,4,2000,-0.45012625835268427,0.45012625835268427,ridge_fixed,0.005529250018298626
4398113624066,4,2000,-0.44916369315494126,0.44916369315494126,ridge_fixed,0.005453167017549276
4398449164304,4,2000,-0.4536904896802796,0.4536904896802796,ridge_fixed,0.005434458958916366
4398584430624,4,2000,-0.46685801729719095,0.46685801729719095,ridge_fixed,0.005165040958672762
4400730865696,4,2000,-0.46868165013040425,0.46868165013040425,ridge_fixed,0.0053732499945908785
4402341609984,4,2000,-0.46247730505381357,0.46247730505381357,ridge_fixed,0.0053667500033043325
4404497350656,4,2000,-0.4570362468570094,0.4570362468570094,ridge_fixed,0.005328166007529944
4404505739264,4,2000,-0.45129207591157067,0.45129207591157067,ridge_fixed,0.005557957978453487
4406636447808,4,2000,-0.45197008488611695,0.45197008488611695,ridge_fixed,0.005191375035792589
4406636454400,4,2000,-0.4477859733841943,0.4477859733841943,ridge_fixed,0.005448542011436075
4406636466176,4,2000,-0.4417385872643438,0.4417385872643438,ridge_fixed,0.005693000042811036
4406636478528,4,2000,-0.44916110367529893,0.44916110367529893,ridge_fixed,0.005373957974370569
4406636724224,4,2000,-0.44176378871273775,0.44176378871273775,ridge_fixed,0.005414833023678511
4415230574608,4,2000,-0.45403669656045886,0.45403669656045886,ridge_fixed,0.005328916013240814
4415259934724,4,2000,-0.46391370539724985,0.46391370539724985,ridge_fixed,0.00550237501738593
4432406250000,4,2000,-0.4528992657118064,0.4528992657118064,ridge_fixed,0.00529916601954028
4433479991360,4,2000,-0.4687303645349489,0.4687303645349489,ridge_fixed,0.005505500012077391
4467302989824,4,2000,-0.46683129417178393,0.46683129417178393,ridge_fixed,0.005437124986201525
4475355955200,4,2000,-0.4572720780807899,0.4572720780807899,ridge_fixed,0.005230167007539421
4535485472896,4,2000,-0.4447001226487988,0.4447001226487988,ridge_fixed,0.0055560420150868595
4535485726784,4,2000,-0.4449055473562696,0.4449055473562696,ridge_fixed,0.005231208051554859
4570918944768,4,2000,-0.4615620318923606,0.4615620318923606,ridge_fixed,0.005383834009990096
4673060732928,4,2000,-0.44581472156994034,0.44581472156994034,ridge_fixed,0.005244083993602544
4810430480384,4,2000,-0.45266582153088464,0.45266582153088464,ridge_fixed,0.005480583000462502
4947802980352,4,2000,-0.4631440145816897,0.4631440145816897,ridge_fixed,0.0050217920215800405
4947803373824,4,2000,-0.46214989376430393,0.46214989376430393,ridge_fixed,0.005463542009238154
4947819102209,4,2000,-0.4734682996700103,0.4734682996700103,ridge_fixed,0.00471354101318866
4947936542722,4,2000,-0.4636685043794897,0.4636685043794897,ridge_fixed,0.005121292022522539
4949144502272,4,2000,-0.4815031970024691,0.4815031970024691,ridge_fixed,0.005508707952685654
5497558139394,4,2000,-0.4450457044650475,0.4450457044650475,ridge_fixed,0.005708959011826664
5497558140929,4,2000,-0.4637107542815879,0.4637107542815879,ridge_fixed,0.0054876250214874744
5497574916128,4,2000,-0.46248422837353187,0.46248422837353187,ridge_fixed,0.005738459003623575
5506148075520,4,2000,-0.45379848974952575,0.45379848974952575,ridge_fixed,0.005761875014286488
6047313952776,4,2000,-0.4810360695045115,0.4810360695045115,ridge_fixed,0.0055287079885602
6597074223104,4,2000,-0.4505959576085521,0.4505959576085521,ridge_fixed,0.005146958050318062
6597606645760,4,2000,-0.4704245682303783,0.4704245682303783,ridge_fixed,0.00494083296507597
8796093161984,4,2000,-0.4567270784431338,0.4567270784431338,ridge_fixed,0.005238125042524189
8796093300864,4,2000,-0.44474221223463584,0.44474221223463584,ridge_fixed,0.005265749990940094
8796093548552,4,2000,-0.4521419995393264,0.4521419995393264,ridge_fixed,0.00472216698108241
8796095128576,4,2000,-0.4520551067659302,0.4520551067659302,ridge_fixed,0.0056310000363737345
8796097217537,4,2000,-0.4515353067767521,0.4515353067767521,ridge_fixed,0.005551957990974188
8796097224736,4,2000,-0.4528530090589229,0.4528530090589229,ridge_fixed,0.005649833008646965
8796101412866,4,2000,-0.4493068925349145,0.4493068925349145,ridge_fixed,0.005745417030993849
8796109934592,4,2000,-0.44966673548877895,0.44966673548877895,ridge_fixed,0.00504516699584201
8796126593028,4,2000,-0.45533698931854055,0.45533698931854055,ridge_fixed,0.005324291996657848
8796143354368,4,2000,-0.4573285233889873,0.4573285233889873,ridge_fixed,0.005695708037819713
8796160132128,4,2000,-0.4589476829102969,0.4589476829102969,ridge_fixed,0.005688667006324977
8796227250176,4,2000,-0.4588404680913704,0.4588404680913704,ridge_fixed,0.005246000015176833
8796361457808,4,2000,-0.441926723525148,0.441926723525148,ridge_fixed,0.005376084009185433
8796361465984,4,2000,-0.44875341282935644,0.44875341282935644,ridge_fixed,0.005541167047340423
8796362506304,4,2000,-0.4403981763731505,0.4403981763731505,ridge_fixed,0.005882124998606741
8796638285824,4,2000,-0.45932626374728447,0.45932626374728447,ridge_fixed,0.005296749994158745
8796797665280,4,2000,-0.4784066944515879,0.4784066944515879,ridge_fixed,0.005764917004853487
8797167814656,4,2000,-0.45762407673242567,0.45762407673242567,ridge_fixed,0.00549112498993054
8798508941376,4,2000,-0.4464558940465979,0.4464558940465979,ridge_fixed,0.005635834007989615
8800388014080,4,2000,-0.4533281555386342,0.4533281555386342,ridge_fixed,0.004808375029824674
8813274202112,4,2000,-0.44786433325015185,0.44786433325015185,ridge_fixed,0.0054402080131694674
8830486317056,4,2000,-0.4709530212013265,0.4709530212013265,ridge_fixed,0.006066667032428086
