method,method_label,seed_index,estimator_seed,checkpoint,utility_evaluations,sum_estimated_values,efficiency_error,rmse_to_own_final_mean,mae_to_own_final_mean,pearson_to_own_final_mean,spearman_to_own_final_mean,top5_overlap_own_final_mean,top10_overlap_own_final_mean,top15_overlap_own_final_mean,rmse_to_reference,mae_to_reference,pearson_to_reference,spearman_to_reference,top5_overlap_reference,top10_overlap_reference,top15_overlap_reference
group_testing,Group testing,1,2027,19,9500,-1.0722040614558643,1.1617363877824376,0.02195652846061975,0.017750050591341826,0.09472674559896661,0.05046818727490996,1,2,4,0.029680680437281556,0.025557994500706508,0.08052359856051491,0.1208643457382953,0,1,4
group_testing,Group testing,1,2027,20,10000,-1.1236474103285596,1.213179736655133,0.02205652719735719,0.01840297154741544,0.0663246725435879,0.037118847539015606,1,2,4,0.030082673509838447,0.026184588471225637,0.07364539617121814,0.11116446578631452,0,0,4
GELS,GELS,1,2027,1,500,0.12078632656710253,0.03125400024052927,0.0010335279283610055,0.0008681383272983737,0.7505899454500516,0.7366626650660264,3,7,9,0.0009749447384298284,0.0007978708605264241,0.749397836023413,0.7342617046818728,3,7,9
GELS,GELS,1,2027,2,1000,0.1704736817454675,0.08094135541889425,0.0017748994814509149,0.001711269318205256,0.8873385684666444,0.9034813925570228,4,8,13,0.0016897028127756087,0.0016247839978932451,0.8851136534351517,0.9075150060024009,4,8,13
GELS,GELS,1,2027,3,1500,0.1339961292416696,0.04446380291509633,0.001048727532410936,0.0009854275105537786,0.9266666283024512,0.9172148859543818,4,8,12,0.000967344360783411,0.0009008389733167983,0.9241915850294273,0.9178871548619447,4,8,12
GELS,GELS,1,2027,4,2000,0.09232871069509763,0.002796384368524363,0.0003038110749458458,0.00023902605445841863,0.96296798774746,0.9565906362545018,4,8,13,0.00027815593433015495,0.00021328522837206701,0.9605101431086103,0.9548619447779112,4,8,13
GELS,GELS,1,2027,5,2500,0.06649428801855528,0.023038038308017983,0.0004232403527221182,0.00037895730158743794,0.9742169762021842,0.9645618247298918,5,9,13,0.0005074527497059677,0.00046740279741438464,0.9715820835363257,0.9636974789915966,5,9,13
GELS,GELS,1,2027,6,3000,0.09960749225463283,0.01007516592805957,0.00035147957675306634,0.00030998453173553437,0.9758571091239004,0.9590876350540215,5,9,13,0.00028974259812213245,0.00024324454689566863,0.9727596969294712,0.9594717887154862,5,9,13
GELS,GELS,1,2027,7,3500,0.09563684721700572,0.006104520890432452,0.0002903877648535446,0.000245485095997489,0.9754108103433393,0.9577430972388956,5,9,13,0.00024108688448763917,0.00018426402301914286,0.9728567015797285,0.9576470588235294,5,9,13
GELS,GELS,1,2027,8,4000,0.09040857465944008,0.0008762483328668136,0.00023517976199789495,0.00018957334982095422,0.9754073328687017,0.9616806722689075,5,9,13,0.00021891811926365935,0.0001617204585295384,0.9726262439280252,0.9607202881152461,5,9,13
GELS,GELS,1,2027,9,4500,0.08098811219740965,0.008544214129163619,0.00021286025820193864,0.00016096219316389559,0.976732895682645,0.9760864345738295,5,9,13,0.0002639232334782306,0.00021091683254684628,0.9753354124412045,0.9762785114045617,5,9,13
GELS,GELS,1,2027,10,5000,0.07471067131101305,0.014821655015560209,0.0002762287523206551,0.00022156802677611285,0.980275477541098,0.9801200480192076,5,9,13,0.00035070238375743955,0.0003003319027642521,0.9789227226950828,0.9800240096038414,5,9,13
GELS,GELS,1,2027,11,5500,0.07501902024807139,0.014513306078501875,0.0002617946820009035,0.00021173686709511985,0.9828930617150062,0.9854981992797118,5,9,14,0.00033570242933935845,0.00029475884960128993,0.9824865381601084,0.9846338535414164,5,9,13
GELS,GELS,1,2027,12,6000,0.07860373778126295,0.010928588545310314,0.00020406773122556498,0.00015667785679358782,0.9852889443021736,0.9860744297719087,4,9,13,0.0002703336732476899,0.00022508746666986267,0.9847525743663589,0.9848259303721489,4,9,13
GELS,GELS,1,2027,13,6500,0.08320386503303467,0.00632846129353859,0.00013912358322387206,9.867200775107365e-05,0.9909703726531222,0.9902040816326529,5,9,14,0.00018663060785021425,0.0001427904021093103,0.9899394098634029,0.9883793517406962,5,9,14
GELS,GELS,1,2027,14,7000,0.08559890070968335,0.003933425616889918,0.00015560358413336254,0.00011726770837785105,0.9872875033861703,0.9885714285714285,5,9,14,0.0001756805463328064,0.0001245630378951513,0.9864247597549218,0.9871308523409363,5,9,14
GELS,GELS,1,2027,15,7500,0.08091669043848349,0.008615635888089779,0.00017005498047442474,0.00012609412585730116,0.9873647200417607,0.9880912364945978,5,9,13,0.000228029263812174,0.00017872559982685146,0.9868337775130215,0.9880912364945978,5,9,13
GELS,GELS,1,2027,16,8000,0.08529862988499293,0.004233696441580337,0.00014205605141525608,0.00011107357305893425,0.9878863116197031,0.9870348139255701,5,9,13,0.00016342400672134008,0.0001248557306525698,0.9879834269070366,0.9874189675870347,5,9,13
GELS,GELS,1,2027,17,8500,0.08982114636634941,0.0002888200397761498,0.000162907385559123,0.00014070764332478313,0.9892372759314534,0.9878991596638654,5,9,13,0.0001303653407856949,0.00010183599091397231,0.989314698829554,0.9887635054021608,5,9,13
GELS,GELS,1,2027,18,9000,0.09389826424925651,0.0043659379226832495,0.0002207098090321334,0.00019720413031734424,0.9892991478970798,0.9867466986794717,5,9,13,0.00015659181100981416,0.0001360184856738608,0.9894036940766091,0.98828331332533,5,9,13
GELS,GELS,1,2027,19,9500,0.09462802189730812,0.0050956955707348595,0.00023843976433747353,0.0002122369241031295,0.9873623536831436,0.9885714285714285,5,9,14,0.00017269091380837787,0.0001460523034805721,0.9876582952394365,0.98953181272509,5,9,13
GELS,GELS,1,2027,20,10000,0.0897922145623129,0.00025988823573963593,0.00015871978658041247,0.00013581272031483804,0.9900426040373642,0.9879951980792315,5,9,13,0.00012508353115170526,9.465910934533833e-05,0.9901815977770226,0.9893397358943576,5,9,13
OFA_baseline,OFA baseline,2,2028,1,500,0.006775069006368636,0.08275725732020463,0.001914979764827365,0.0017038710277978953,0.11432821902196788,-0.04639204391924989,0,2,4,0.0018996968175776566,0.0016961678513306435,0.14104714666254137,-0.0366155893358692,1,2,3
OFA_baseline,OFA baseline,2,2028,2,1000,0.01657282555495241,0.07295950077162086,0.0018023234098399714,0.0015412395988601809,0.1736263996291181,0.09615492156986608,0,2,4,0.0017875359131639694,0.0015330762124547942,0.18960735860833403,0.08282107254588178,1,2,3
OFA_baseline,OFA baseline,2,2028,3,1500,0.025336981075118763,0.0641953452514545,0.0017044029789194056,0.0013851073952365258,0.18772505609316553,0.13310309880525145,0,2,4,0.0016822465790762913,0.0013752164380942738,0.21739942824860076,0.13760502827084964,1,2,3
OFA_baseline,OFA baseline,2,2028,4,2000,0.03226423662630053,0.05726808970027274,0.001638498514683275,0.0012641942084511027,0.14233274702897183,0.07727326574953541,0,2,4,0.0016149207253937548,0.001252409483907629,0.17195369114118683,0.08475657148527989,1,2,3
OFA_baseline,OFA baseline,2,2028,5,2500,0.040310976829052984,0.04922134949752028,0.001491536191298038,0.0011063862497803958,0.2844582751147462,0.1757035861374323,1,4,6,0.0014760414594207814,0.0010984753322221762,0.2969482496248544,0.17159716285639387,1,4,5
OFA_baseline,OFA baseline,2,2028,6,3000,0.04824078708041372,0.041291539246159546,0.0014074732067944709,0.000985301649863426,0.27637332066054465,0.20144891216443758,1,4,7,0.0013894136899462047,0.000976859410535629,0.29176926563660766,0.20725564355720408,1,4,7
OFA_baseline,OFA baseline,2,2028,7,3500,0.05862307535158257,0.03090925097499069,0.001289224797828742,0.0008334421556099878,0.3014315193046022,0.26524731648527056,1,4,8,0.0012723965209976273,0.0008306456126830897,0.3136723314449053,0.2799481220603397,1,4,8
OFA_baseline,OFA baseline,2,2028,8,4000,0.07104821865874147,0.01848410766783179,0.0011034839418695226,0.0006950090883779065,0.492944429315074,0.4552042754505325,2,5,9,0.0010986569437851346,0.0007005024832708851,0.49218020025555187,0.46118238709593234,1,5,10
OFA_baseline,OFA baseline,2,2028,9,4500,0.0797282602912101,0.009804066035363157,0.0008442210412694393,0.0005065919921458512,0.7110585204905574,0.685995755361038,3,6,10,0.0008357541690762197,0.0005096299998178317,0.7166790689983226,0.7037713999778588,2,6,11
OFA_baseline,OFA baseline,2,2028,10,5000,0.09132766680163515,0.001795340475061885,0.0005084523235922572,0.0003726453048648381,0.8855792053599368,0.8909963985594237,3,7,12,0.0005172508433233462,0.00037814192721635407,0.8821866545682765,0.8961824729891957,2,7,13
OFA_baseline,OFA baseline,2,2028,11,5500,0.09237067243487847,0.0028383461083052036,0.0005047109781768352,0.00036175088829693176,0.8866445497252652,0.8892677070828331,3,7,12,0.000514877071111633,0.0003706116535436608,0.8825207320163978,0.8949339735894357,2,7,13
OFA_baseline,OFA baseline,2,2028,12,6000,0.09246431329063295,0.0029319869640596907,0.0004879109299667896,0.00034076653622015264,0.894101321910328,0.903577430972389,3,7,13,0.0004990217023172794,0.00034962730146688166,0.8897047929092533,0.9066506602641057,2,7,14
OFA_baseline,OFA baseline,2,2028,13,6500,0.09225927430936412,0.002726947982790856,0.00048282381610770584,0.00033485213141077626,0.8943543672966259,0.9070348139255701,3,7,12,0.000494187135546779,0.0003409718423776988,0.8897365467538402,0.9112605042016807,2,7,13
OFA_baseline,OFA baseline,2,2028,14,7000,0.09228405769048176,0.002751731363908494,0.00047943906438360187,0.00032593796095688833,0.8978350828548651,0.9088595438175271,3,7,12,0.0004915707974096349,0.00033084100206940304,0.8930289032026356,0.9130852340936374,2,7,13
OFA_baseline,OFA baseline,2,2028,15,7500,0.09246329828671646,0.0029309719601431916,0.0004747749158432986,0.0003192263036478522,0.8968229218111217,0.9077070828331332,3,6,12,0.0004858496978011059,0.0003202555377751128,0.8923884129681748,0.9131812725090035,2,6,13
OFA_baseline,OFA baseline,2,2028,16,8000,0.09158001529531658,0.0020476889687433136,0.00046213058484497713,0.0003086369954444744,0.9016599674411566,0.9142376950780312,3,7,12,0.00047494935154696706,0.0003067976528097809,0.8964570596466914,0.917406962785114,2,7,13
OFA_baseline,OFA baseline,2,2028,17,8500,0.09084406978223983,0.0013117434556665641,0.00045264187109624434,0.00030972206852882044,0.904286556634797,0.9230732292917166,3,8,12,0.00046318423438312695,0.0003027928740546371,0.9002534991030164,0.927202881152461,2,8,13
OFA_baseline,OFA baseline,2,2028,18,9000,0.09037148804065653,0.0008391617140832697,0.00038117100923852366,0.0002790698610315376,0.9253051741947853,0.9303721488595437,3,8,13,0.000389635173335561,0.0002721406665573542,0.9224231031770859,0.9352701080432172,2,8,13
OFA_baseline,OFA baseline,2,2028,19,9500,0.09035899322841984,0.0008266669018465733,0.0003726463274661036,0.0002619425017111717,0.9228254025954583,0.9286434573829531,3,8,13,0.00038328179527423136,0.0002576146918562865,0.9183560094488344,0.9342136854741896,2,8,13
OFA_baseline,OFA baseline,2,2028,20,10000,0.08930540708423487,0.00022691924233839145,0.000294997224960994,0.0002215574610507884,0.9502370347214377,0.9542857142857143,3,8,13,0.0003030377265445541,0.00021970017852725074,0.9476719258826742,0.9590876350540215,2,8,13
OFA_baseline,OFA baseline,1,2027,1,500,0.007166131399320095,0.08236619492725317,0.0019146526516436314,0.0017006157011914616,0.11910841223094791,0.15135058463516712,0,2,4,0.0019006896966994606,0.0017019221609255964,0.13866803614698522,0.16075811640408064,1,2,3
OFA_baseline,OFA baseline,1,2027,2,1000,0.01720778873744026,0.072324537589133,0.001800848239406688,0.0015306852350174436,0.18608995282513985,0.22165805722860477,0,2,4,0.0017881965029537378,0.0015359826491104442,0.19608232918764906,0.2094239070931965,1,2,3
OFA_baseline,OFA baseline,1,2027,3,1500,0.024641396326599892,0.06489092999997337,0.0017062184982376439,0.0013852278290340922,0.20804110928455927,0.22788056123889733,0,2,4,0.0016870350286590794,0.0013891009815730625,0.23141219692889994,0.22953916683148615,1,2,3
OFA_baseline,OFA baseline,1,2027,4,2000,0.0303792693611908,0.059153056965382464,0.0016458849621526256,0.0012770610364302856,0.18963983900190504,0.2083937966845365,0,2,4,0.001625228024137142,0.0012805115751318979,0.21390940000377104,0.21175586158030582,1,2,3
OFA_baseline,OFA baseline,1,2027,5,2500,0.0397067564726053,0.049825569853967966,0.0014981879826401082,0.0011125525123921462,0.3098690382505294,0.2708699456754982,1,4,6,0.001486323090889168,0.0011179617510706432,0.31652365017093315,0.26409434726178477,1,4,5
OFA_baseline,OFA baseline,1,2027,6,3000,0.046538181752135574,0.04299414457443769,0.0014156854386929067,0.0010053483174859983,0.31267034333663696,0.27142746997470046,1,4,7,0.0014014966221512091,0.0010085293000417408,0.3224305419148185,0.27366082820268756,1,4,7
OFA_baseline,OFA baseline,1,2027,7,3500,0.05467571354614657,0.03485661278042669,0.0013039783614144894,0.0008793514265037233,0.3179253650992343,0.285010651132549,1,4,6,0.0012909788959826075,0.0008848206764930348,0.3249066457196683,0.29114409981618705,1,4,6
OFA_baseline,OFA baseline,1,2027,8,4000,0.06413654100795632,0.025395785318616942,0.00108547273053579,0.0006907943040823883,0.48328317256925823,0.4438265790931584,2,6,8,0.0010803006829600598,0.0007017335457701896,0.48080821831318693,0.44209099829288107,2,6,8
OFA_baseline,OFA baseline,1,2027,9,4500,0.07313148144847215,0.016400844878101117,0.000821546400680508,0.0005044860784045213,0.7048657384158088,0.6495797050379294,3,7,10,0.000812935961122397,0.0005129699328713244,0.7089915830846327,0.6573625548431321,3,7,10
OFA_baseline,OFA baseline,1,2027,10,5000,0.08153855090810773,0.007993775418465535,0.0004299945823579139,0.0003393233693025385,0.9067025480574397,0.8407683073229291,3,7,11,0.00043294592034392543,0.0003535572633468878,0.9040366338560645,0.8333733493397358,3,7,12
OFA_baseline,OFA baseline,1,2027,11,5500,0.08164838731513904,0.007883939011434221,0.00042407711608615656,0.000325694235979831,0.9095814744899627,0.8458583433373349,3,7,11,0.00042279263256197444,0.0003385046005203751,0.9092214650250224,0.8401920768307323,3,7,11
OFA_baseline,OFA baseline,1,2027,12,6000,0.08221560027260909,0.007316726053964176,0.00042348716732173444,0.000323395110772405,0.9085186848079173,0.8460504201680672,3,7,11,0.00042227829182044926,0.00033620547531294917,0.9082208993011733,0.8384633853541416,3,7,11
OFA_baseline,OFA baseline,1,2027,13,6500,0.08331467557644626,0.006217650750127007,0.00041137383194611566,0.00031583863727920215,0.911496330411375,0.8482593037214886,3,7,11,0.0004069273929694152,0.00032829615094348883,0.912975009839675,0.8410564225690276,3,7,11
OFA_baseline,OFA baseline,1,2027,14,7000,0.08410073802633149,0.005431588300241777,0.0003925205905715247,0.00030894804414205364,0.9150151123788286,0.8580552220888356,3,7,11,0.00038941705108830744,0.00032140627709645846,0.915539848107341,0.8513325330132053,3,7,11
OFA_baseline,OFA baseline,1,2027,15,7500,0.08374397454369983,0.00578835178287343,0.000389460426467319,0.00030431208635099466,0.9156653552405652,0.8638175270108043,3,7,11,0.00038141411394607746,0.00031074995157174016,0.9183157082080247,0.8554621848739495,3,7,11
OFA_baseline,OFA baseline,1,2027,16,8000,0.08390498886206318,0.005627337464510079,0.00038546445424555623,0.000293120575947343,0.9143568269422753,0.8541176470588233,3,8,12,0.0003814909430372904,0.0003038860861036094,0.9146107146177196,0.8448019207683074,3,8,11
OFA_baseline,OFA baseline,1,2027,17,8500,0.08412762677088037,0.005404699555692893,0.0003570128813644369,0.00027355046611809096,0.9268486905884357,0.8783193277310924,3,8,12,0.00035152217077312226,0.0002843159762743573,0.9278350506566784,0.87015606242497,3,8,11
OFA_baseline,OFA baseline,1,2027,18,9000,0.08525628032660802,0.004276045999965242,0.0003504880545971966,0.0002742743513891512,0.9265635104888431,0.882737094837935,3,8,12,0.00034910865043158743,0.000285338009778376,0.9256662174527129,0.872845138055222,3,8,11
OFA_baseline,OFA baseline,1,2027,19,9500,0.08512904807203936,0.004403278254533904,0.00033992466657831204,0.0002579142960928511,0.9293799899115309,0.882064825930372,3,8,12,0.00034016977938438963,0.00027355540013339076,0.9269279260081413,0.8744777911164465,3,8,12
OFA_baseline,OFA baseline,1,2027,20,10000,0.08619642547642531,0.003335900850147955,0.0002981661703102478,0.00023393422655573797,0.9456859693773191,0.9085714285714285,3,8,12,0.00030627815002684554,0.0002488373104752718,0.9410962062080385,0.8967587034813925,3,8,12
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,1,500,0.08953232632657333,6.938893903907228e-17,0.0004917378228909095,0.0003646167016209323,0.9076829455302342,0.8909963985594237,3,9,13,0.0004977997817139048,0.00037100989968232115,0.905287139358532,0.8881152460984393,3,9,13
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,2,1000,0.0895323263265732,6.938893903907228e-17,0.00020477834343183833,0.00016000625171029247,0.9772996654170519,0.9712845138055222,4,9,14,0.0002100733173164727,0.0001613673334497209,0.9762271663004132,0.9709003601440577,4,9,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,3,1500,0.08953232632657307,1.942890293094024e-16,0.0001617659608138329,0.00012977478191116291,0.9851212462616467,0.9785834333733492,4,9,14,0.00016687441090526808,0.00013187666904074903,0.984274535690149,0.9780072028811524,4,9,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,4,2000,0.08953232632657311,1.5265566588595902e-16,0.00012973560330953944,0.0001044977663753081,0.9895777963483288,0.9845378151260503,4,9,14,0.0001366667091444199,0.00010890405399601507,0.9884808860879297,0.9844417767106842,4,9,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,5,2500,0.08953232632657318,8.326672684688674e-17,0.0001105403652189874,9.213487239582681e-05,0.9921993926799862,0.9896278511404561,5,9,14,0.0001180408861612498,9.573744805696057e-05,0.9911256375964711,0.9888595438175269,5,9,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,6,3000,0.08953232632657314,1.249000902703301e-16,0.00010835911191226586,9.040225800753016e-05,0.9923928861722773,0.9915486194477791,4,9,14,0.00011448897211612793,9.666402241998976e-05,0.9915038487159448,0.9912605042016807,4,9,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,7,3500,0.08953232632657318,8.326672684688674e-17,9.001287110662111e-05,7.122268351499688e-05,0.994699201352049,0.9924129651860745,4,10,14,9.45589604217613e-05,7.56380142669058e-05,0.9941119922345766,0.9919327731092438,4,10,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,8,4000,0.08953232632657301,2.498001805406602e-16,8.041914542300039e-05,6.331563905239283e-05,0.9957883870266047,0.9947178871548619,5,10,14,8.498283187586178e-05,6.772923353006184e-05,0.9952265830650925,0.9942376950780313,5,10,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,9,4500,0.0895323263265732,6.938893903907228e-17,7.122508760322967e-05,5.817997174584333e-05,0.9966871941187156,0.9955822328931572,4,10,14,7.685925713030841e-05,6.307933568928988e-05,0.996102453761063,0.9952941176470588,4,10,15
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,10,5000,0.08953232632657324,2.7755575615628914e-17,6.795010316366511e-05,5.5217337154678596e-05,0.9969895486124679,0.9959663865546219,5,10,14,7.350417280239995e-05,6.094402659990019e-05,0.9964331237449462,0.9959663865546219,5,10,15
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,11,5500,0.08953232632657296,3.0531133177191805e-16,6.817424914991354e-05,5.6507578668682084e-05,0.9970079791148426,0.9961584633853541,5,10,14,7.093930531745176e-05,5.912653113911795e-05,0.9966846858025538,0.9961584633853541,5,10,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,12,6000,0.08953232632657301,2.498001805406602e-16,5.924980133021829e-05,4.7899587536214176e-05,0.9977120880217287,0.9962545018007202,5,10,14,6.29513956957515e-05,5.059578459723713e-05,0.9973861058861877,0.9965426170468188,5,10,15
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,13,6500,0.089532326326573,2.636779683484747e-16,5.5980465621454224e-05,4.450748075815597e-05,0.9979542581282285,0.9965426170468188,5,10,14,6.015337934843368e-05,4.8215263458966894e-05,0.9976379653875611,0.9966386554621849,5,10,15
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,14,7000,0.08953232632657304,2.220446049250313e-16,5.360858296854042e-05,4.131494103815186e-05,0.9981230064633523,0.997406962785114,5,10,14,5.8244321813908977e-05,4.5589620040819185e-05,0.9977807892138003,0.9968307322929171,5,10,15
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,15,7500,0.0895323263265732,6.938893903907228e-17,5.1448039611450214e-05,3.941040966357131e-05,0.9982763201983385,0.9976950780312124,5,10,14,5.597582814863705e-05,4.403680125421946e-05,0.9979705876619461,0.9970228091236494,5,10,15
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,16,8000,0.08953232632657339,1.249000902703301e-16,4.989641537218477e-05,3.7904247917724004e-05,0.9984098763056559,0.9975990396158463,5,10,15,5.507845586056897e-05,4.291956101319847e-05,0.9980968784827805,0.9964465786314525,5,10,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,17,8500,0.08953232632657308,1.8041124150158794e-16,4.8356392420400824e-05,3.694163236449527e-05,0.9985020569054204,0.9978871548619447,5,10,15,5.3831051481007445e-05,4.261837241165738e-05,0.9981753912015174,0.996734693877551,5,10,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,18,9000,0.08953232632657322,4.163336342344337e-17,4.5353296704252765e-05,3.433391034775069e-05,0.9986648612169274,0.9983673469387755,5,10,15,4.960326402724345e-05,3.791025663099681e-05,0.9984219405317342,0.997406962785114,5,10,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,19,9500,0.08953232632657308,1.8041124150158794e-16,4.4476488246370796e-05,3.585652484641648e-05,0.9987483213772876,0.9984633853541416,5,10,14,4.870703660971388e-05,3.952354776229778e-05,0.9985390719693827,0.9977911164465786,5,10,14
EaseSHAP_interaction_nonlinear,EASE-FO,2,2028,20,10000,0.08953232632657306,2.0816681711721685e-16,4.362953207817709e-05,3.542859711860046e-05,0.9988014530939882,0.9981752701080432,5,10,14,4.743494201205867e-05,3.790079350381459e-05,0.9986263515375359,0.9977911164465786,5,10,14
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,1,500,0.08953232632657307,1.942890293094024e-16,0.00029277665562544815,0.00021109243118364024,0.9566214774610894,0.9372869147659063,4,10,14,0.00029512754942155297,0.0002136170891337739,0.9561625120058588,0.9401680672268907,4,10,14
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,2,1000,0.0895323263265731,1.6653345369377348e-16,0.00017042668591007608,0.0001370416555163261,0.9810798966349524,0.9715726290516206,4,9,14,0.00017345694438294525,0.00013862642864149495,0.9803218622747636,0.9709963985594238,4,9,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,3,1500,0.08953232632657325,1.3877787807814457e-17,0.00011798057920813833,9.400047559094504e-05,0.9909372701838518,0.9856902761104441,5,9,14,0.0001201251053689661,9.527079231319377e-05,0.9904545350823674,0.9845378151260503,5,9,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,4,2000,0.08953232632657336,9.71445146547012e-17,0.00011185645313029543,9.089682817408257e-05,0.9923196556760799,0.9868427370948378,4,10,14,0.00011502418803547407,9.323257590128673e-05,0.9915867533483128,0.9860744297719087,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,5,2500,0.08953232632657293,3.3306690738754696e-16,0.00011400802079844601,8.830403635913818e-05,0.9929737491666355,0.9872268907563025,4,9,13,0.00011667876440491156,9.03516280631253e-05,0.9921791426324744,0.9867466986794717,4,9,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,6,3000,0.08953232632657322,4.163336342344337e-17,0.00010146502622284458,8.230531391475718e-05,0.9944865979341508,0.9898199279711885,4,10,14,0.00010283819534570059,8.412206190814886e-05,0.9939741772525775,0.9886674669867946,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,7,3500,0.08953232632657308,1.8041124150158794e-16,8.850430784189731e-05,7.147753254459357e-05,0.9958244106208242,0.9928931572629051,4,10,14,9.055492565117332e-05,7.398307636431357e-05,0.9953028992194133,0.991452581032413,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,8,4000,0.08953232632657328,1.3877787807814457e-17,7.715290851073323e-05,5.9667242491791603e-05,0.9972129866038761,0.9935654261704682,4,10,14,7.771408517871145e-05,6.26140998392864e-05,0.9968797144286051,0.9930852340936375,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,9,4500,0.08953232632657307,1.942890293094024e-16,7.610692164699491e-05,6.107545733129708e-05,0.9972954083334485,0.9943337334933974,4,10,14,7.666168525579249e-05,6.327030645610318e-05,0.9969673370319695,0.9938535414165666,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,10,5000,0.08953232632657307,1.942890293094024e-16,7.128574825028048e-05,5.691607786078601e-05,0.997346615317388,0.9944297719087635,4,10,14,7.205175715777455e-05,5.929024751008113e-05,0.9970593813770062,0.9943337334933974,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,11,5500,0.08953232632657283,4.3021142204224816e-16,6.803034526128295e-05,5.422799424878942e-05,0.9975525405818922,0.9944297719087635,4,10,14,7.001096623807607e-05,5.7525204719281656e-05,0.9971708557176661,0.9940456182472988,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,12,6000,0.08953232632657337,1.1102230246251565e-16,6.720322072701738e-05,5.341291173934448e-05,0.997707019228098,0.9951020408163265,4,10,14,6.942778706318154e-05,5.6331271178166646e-05,0.9972927504271852,0.9945258103241296,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,13,6500,0.08953232632657321,5.551115123125783e-17,6.585455780669264e-05,5.1681903043778734e-05,0.9977717896266035,0.9951020408163265,4,10,14,6.687264197701984e-05,5.5569503583465065e-05,0.9974818807944975,0.9951980792316926,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,14,7000,0.0895323263265731,1.6653345369377348e-16,6.218603411938529e-05,4.995245623038336e-05,0.998008295597171,0.9962545018007202,4,10,14,6.345404476042848e-05,5.343715365740406e-05,0.9977164652012902,0.9959663865546219,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,15,7500,0.0895323263265733,4.163336342344337e-17,5.930338638130655e-05,4.92049081800677e-05,0.9980891518074189,0.995390156062425,4,10,14,6.118673980736295e-05,5.188978784621727e-05,0.9977802560010294,0.995390156062425,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,16,8000,0.0895323263265729,3.608224830031759e-16,5.37963206963513e-05,4.584434046748208e-05,0.9982840229884281,0.9946218487394957,4,10,14,5.567222065441769e-05,4.833609389845286e-05,0.9980431755454445,0.9947178871548619,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,17,8500,0.08953232632657332,5.551115123125783e-17,5.4800582736060954e-05,4.5567751731773204e-05,0.9982083661358504,0.9950060024009604,4,10,14,5.6561793884759224e-05,4.704727688539751e-05,0.9979741818898638,0.9954861944777911,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,18,9000,0.08953232632657315,1.1102230246251565e-16,5.3350025403814254e-05,4.4303151998872635e-05,0.9983100725700059,0.9951980792316926,4,10,14,5.5897353033928266e-05,4.6380276092462924e-05,0.9980222432861388,0.9954861944777911,4,10,13
EaseSHAP_interaction_nonlinear,EASE-FO,0,2026,19,9500,0.0895323263265733,4.163336342344337e-17,4.851426164336329e-05,4.125399767945219e-05,0.9985524012798848,0.9956782713085233,4,10,14,5.199292143924989e-05,4.3855689568356605e-05,0.9982476802976193,0.9955822328931572,4,10,13
